keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_CERTIFICATE_FLAG,E_CERTIFICATE_LANGUAGE,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ENC_COUNTY_ORIGINAL,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_REPORT_LOCATION_CHOICE,E_SPECIES_NAME,E_STATE_CODE,E_WHO_OBTAINED_CODE,E_WHY_REPORTED_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,SAME_10_MIN_BLOCK
TRUE,8230622,0,40,2,0,41,2,,0,CA,0,85,6,NA,Potter trap,PL,823,82.50833,"491 mi NNE from Grise Fjord(Breeding Site Rutu), Nunavut, Canada (Bandit ID: ALERT)",322667,622,-62.41056,"LEG FLAG, LEFT LEG ABOVE THE JOINT: 5TA BLACK ON WHITE, STYLE - 3VLR;",10889,4,2830,Ruddy Turnstone,14,137246820,5/31/2018,31,5,2018,ESE,2252.8,5400031,24,,E,E,Band number auto-assigned.;,0,UK,0,8/15/2019,8,2019,0,0,0,,29,540,54.08616,Walney Island,,31,-3.2515,LEFT LEG FLAG: 5TA BLACK ON WHITE; ,Vickerstown,13,DM,Ruddy Turnstone,0,21,13,,8/12/2019,12,8,2019,2,1.25,137246820,,N
TRUE,8230622,0,40,2,0,41,2,,0,CA,0,85,6,NA,Potter trap,PL,823,82.50833,"491 mi NNE from Grise Fjord(Breeding Site Rutu), Nunavut, Canada (Bandit ID: ALERT)",322667,622,-62.41056,"LEG FLAG, LEFT LEG ABOVE THE JOINT: A1T BLACK ON WHITE, STYLE - 3VLR;",10889,4,2830,Ruddy Turnstone,14,137246874,6/11/2018,11,6,2018,ESE,2305.2,5340000,24,,E,E,Enc created from Marker ID#: 285889;;;,0,UK,0,4/9/2020,4,2020,1,0,0,,29,534,53.72491,,,0,0.04198,LEFT LEG FLAG: A1T BLACK ON WHITE; ,Beverley,7,M,Turnstone,E1,21,13,,4/8/2020,8,4,2020,2,1.83,137246874,,N
TRUE,3900745,6,59,2,0,82,3,,1,US,0,69,1,PL,,PL,390,39.10833,"4 mi WNW from Cape May Court House(Kimbles Beach - South of road), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",326808,745,-74.89167,"LEG FLAG, LEFT LEG ABOVE THE JOINT: >CN BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,4,2830,Ruddy Turnstone,34,133273861,5/19/2019,19,5,2019,SSW,5.5,3900745,59,,E,E,Enc created from Marker ID#: 248681;,0,US,9,6/7/2019,6,2019,0,9,1,,29,390,39.03755,,,745,-74.93675,RIGHT LEG FLAG: >CN BLACK ON LIGHT GREEN; ,Miami Beach,7,,Ruddy Turnstone,34,21,13,,5/21/2019,21,5,2019,0,1.92,133273861,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,4.2,3200805,27,,E,E,,0,US,51,12/6/2019,12,2019,0,51,1,,29,320,32.02414,,,805,-80.84256,LEFT LEG FLAG: LYE WHITE ON GREEN; ,Fort Screven,7,M,Ruddy Turnstone,13,21,7,,12/4/2019,4,12,2019,2,2.5,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,4.2,3200805,27,,E,E,,0,US,51,12/14/2018,12,2018,0,51,1,,52,320,32.02413,,,805,-80.84228,LEFT LEG FLAG: LYE WHITE ON GREEN; ,Fort Screven,7,,Ruddy Turnstone,13,21,7,,12/12/2018,12,12,2018,1,1.5,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,3.7,3200805,27,,E,E,Enc created from Marker ID#: 261715;,0,US,51,10/29/2019,10,2019,0,51,1,,29,320,32.02817,,,805,-80.84975,LEFT LEG FLAG: LYE WHITE ON GREEN; ,Fort Screven,7,M,Ruddy Turnstone,13,21,13,,10/23/2019,23,10,2019,2,2.33,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,3.7,3200805,27,,E,E,,0,US,51,10/30/2019,10,2019,0,51,1,,29,320,32.02824,,,805,-80.84995,LEFT LEG FLAG: LYE WHITE ON GREEN; ,Fort Screven,7,M,Ruddy Turnstone,13,21,7,,10/28/2019,28,10,2019,2,2.33,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,3.7,3200805,27,,E,E,,0,US,51,11/11/2019,11,2019,0,51,1,,29,320,32.028,,,805,-80.84994,LEFT LEG FLAG: LYE WHITE ON GREEN; ,Fort Screven,7,M,Ruddy Turnstone,13,21,7,,11/5/2019,5,11,2019,2,2.42,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,4.2,3200805,27,,E,E,Enc created from Marker ID#: 231729; ;;,0,US,51,2/15/2019,2,2019,0,51,1,,29,320,32.02399,,,805,-80.84214,LEFT LEG FLAG: LYE WHITE ON GREEN; ,Fort Screven,13,C3,Ruddy Turnstone,13,21,13,,11/25/2018,25,11,2018,1,1.42,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,3.6,3200805,27,,E,E,Enc created from Marker ID#: 226511; ;;,0,US,51,11/19/2018,11,2018,0,51,1,,29,320,32.02919,,,805,-80.85089,LEFT LEG FLAG: LYE WHITE ON GREEN; ,Fort Screven,7,M,Ruddy Turnstone,13,21,13,,9/25/2018,25,9,2018,1,1.25,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,4.2,3200805,27,,E,E,Enc created from Marker ID#: 225517; ;;;,0,US,51,11/19/2018,11,2018,0,51,1,,29,320,32.02302,,,805,-80.84285,LEFT LEG FLAG: LYE WHITE ON DARK GREEN; ,Fort Screven,13,M,Ruddy Turnstone,13,21,13,,9/16/2018,16,9,2018,1,1.25,126202117,,Y
TRUE,3200805,1,80,2,0,54,3,M,0,US,0,25,1,,,,320,32.06667,"5 mi NE from Tybee Island, GA(Turtle Island), Beaufort County South Carolina, United States (Bandit ID: TURTLE)",329398,805,-80.89278,"LEG FLAG, LEFT LEG ABOVE THE JOINT: LYE WHITE ON GREEN, STYLE - 3VLR; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",6658,0,2830,Ruddy Turnstone,45,126202117,5/24/2018,24,5,2018,SE,3.6,3200805,27,,E,E,,0,US,51,5/18/2019,5,2019,0,51,1,,29,320,32.02848,,,805,-80.85028,LEFT LEG BAND #1: LYE WHITE ON GREEN; ,Fort Screven,7,M,Ruddy Turnstone,13,21,7,,5/17/2019,17,5,2019,1,1.92,126202117,,Y
TRUE,3900745,6,59,2,0,82,3,,1,US,0,19,1,PL,,PL,390,39.025,"Villas(Villas beaches), Cape May County New Jersey, United States (Bandit ID: VILLAS)",326811,745,-74.94167,"LEG FLAG, LEFT LEG ABOVE THE JOINT: E*Y BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,5,2830,Ruddy Turnstone,34,139224520,5/24/2019,24,5,2019,SSE,1498.6,1820665,74,,E,E,Band number auto-assigned.;,0,US,27,8/18/2019,8,2019,0,27,9,,29,182,18.48962,,,665,-66.84362,LEFT LEG FLAG: E*Y BLACK ON LIGHT GREEN; ,San Jose,13,C3,Ruddy Turnstone,72,21,13,,8/17/2019,17,8,2019,1,2.17,139224520,,N
TRUE,3850751,6,21,2,0,82,3,,1,US,0,69,1,PL,Cannon Net,PL,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 9+K BLACK ON LIGHT GREEN;,23332,5,2830,Ruddy Turnstone,10,133298419,5/13/2018,13,5,2018,SE,3920.9,500362,10,,E,E,mod enc date per fdr email --jsm;,0,BR,,10/17/2018,10,2018,2,Macau,8,,29,50,-5.07972,,,362,-36.46556,LEG FLAG: 9+K BLACK ON LIGHT GREEN,Ponta do Tubarão,7,,Ruddy Turnstone,22,21,12,,10/16/2018,16,10,2018,1,2.33,133298419,,N
TRUE,3850751,6,21,2,0,82,3,"Status modified, 385 to 319 per remarks -- db",1,US,0,19,1,PL,Cannon Net,PL,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 6+J BLACK ON LIGHT GREEN;,23332,4,2830,Ruddy Turnstone,10,133297525,5/15/2018,15,5,2018,S,2,3850751,21,,E,E,"Enc created from Marker ID#: 249613; Marker likely leg flag instead of leg band, SCP.",11,US,5,6/7/2019,6,2019,0,5,1,,29,385,38.91289,Slaughter Beach,,751,-75.30408,LEFT LEG BAND #1: 6+J BLACK ON LIGHT GREEN; ,Slaughter Beach,7,,Ruddy Turnstone,10,21,13,,5/18/2019,18,5,2019,1,2.92,133297525,,Y
TRUE,3900745,6,59,2,0,82,3,,0,US,0,69,1,PL,Cannon,PL,390,39.1075,".7 mi S from Reeds Beach(Cooks Beach - south), Cape May County New Jersey, United States (Bandit ID: COOKSSOU)",319135,745,-74.89417,LEG FLAG: JA= WHITE ON LIGHT GREEN;,22803,5,2830,Ruddy Turnstone,34,133273128,5/16/2018,16,5,2018,NE,483.7,4350681,44,,E,E,Enc created from Marker ID#: 223205; ;,0,US,9,10/11/2018,10,2018,0,9,1,,29,435,43.99058,,,681,-68.1738,LEFT LEG BAND #1: JA= BLACK ON LIGHT GREEN; ,Frenchboro,7,M,Ruddy Turnstone,23,21,13,,8/21/2018,21,8,2018,1,2.17,133273128,,N
TRUE,3900745,6,59,2,0,82,3,,0,US,0,69,1,PL,Cannon,PL,390,39.025,".5 mi SW from Villas(Villas Beaches), Cape May County New Jersey, United States (Bandit ID: VILLAS)",319138,745,-74.94444,LEG FLAG: LU= WHITE ON LIGHT GREEN;,22803,4,2830,Ruddy Turnstone,34,133273320,5/15/2018,15,5,2018,SSW,6.2,3850745,59,,E,E,Enc created from Marker ID#: 222759; ;;,0,US,9,10/11/2018,10,2018,0,9,1,,29,385,38.93828,At the shore near Stites Avenue,,745,-74.97168,LEFT LEG BAND #2: LU= BLACK ON LIGHT GREEN; ,Cape May Point,13,DM,Ruddy Turnstone,34,21,13,,8/26/2018,26,8,2018,1,2.17,133273320,,N
TRUE,3900745,6,59,2,0,82,3,,0,US,0,69,1,PL,Cannon,PL,390,39.1075,".7 mi S from Reeds Beach(Cooks Beach - south), Cape May County New Jersey, United States (Bandit ID: COOKSSOU)",319135,745,-74.89417,LEG FLAG: E=Y WHITE ON LIGHT GREEN;,22803,4,2830,Ruddy Turnstone,34,133273336,5/16/2018,16,5,2018,S,10.7,3850745,59,,E,E,Band number auto-assigned.,0,US,9,8/24/2019,8,2019,0,9,1,,29,385,38.95245,,,745,-74.89016,LEFT LEG FLAG: E=Y BLACK ON LIGHT GREEN; ,Schellenger Landing,7,M,Ruddy Turnstone,34,21,13,,8/24/2019,24,8,2019,2,3.17,133273336,,N
TRUE,3900745,6,59,2,0,82,3,,0,US,0,69,1,PL,Cannon,PL,390,39.1075,".7 mi S from Reeds Beach(Cooks Beach - south), Cape May County New Jersey, United States (Bandit ID: COOKSSOU)",319135,745,-74.89417,LEG FLAG: C=A WHITE ON LIGHT GREEN;,22803,4,2830,Ruddy Turnstone,34,133273337,5/16/2018,16,5,2018,SSE,1617.2,1800630,41,,E,E,Band number auto-assigned.;;,0,AV,0,2/20/2019,2,2019,0,0,9,,29,180,18.04309,"Kim Sha Beach, Sint Maarten",,630,-63.09944,LEFT LEG FLAG: C=A BLACK ON LIGHT GREEN; ,Philipsburg,7,D,Ruddy Turnstone,0,21,13,,2/16/2019,16,2,2019,1,2.67,133273337,,N
TRUE,3900745,6,59,2,0,82,3,,0,US,0,69,1,PL,Cannon,PL,390,39.1075,".7 mi S from Reeds Beach(Cooks Beach - south), Cape May County New Jersey, United States (Bandit ID: COOKSSOU)",319135,745,-74.89417,LEG FLAG: C=A WHITE ON LIGHT GREEN;,22803,4,2830,Ruddy Turnstone,34,133273337,5/16/2018,16,5,2018,SSE,1618.2,1800630,41,,E,E,Enc created from Marker ID#: 247675;;;,0,AV,0,5/17/2019,5,2019,0,0,9,,29,180,18.02936,,,630,-63.0961,LEFT LEG FLAG: C=A BLACK ON GREEN; ,Blowing Point Village,13,M,Ruddy Turnstone,0,21,13,,5/5/2019,5,5,2019,1,2.92,133273337,,N
